name,sold,price,date
Asus ROG Phone 3 8/128 Garansi Resmi sd 2022,6,12498000,[Timestamp('2021-01-27 00:00:00')]
HP PAVILION 13 AN1010 I5 1035G1 8GB 512SSD FHD W10,2,11299000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Flex 5 14ITL05 2VID|i3-1115G4/8GB/512SSD/W10+OHS,1,10700000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion Gaming 15-dk1079TX i5 10300 8GB 512ssd GTX1650 4GB +OHS,1,12499000,[Timestamp('2021-01-27 00:00:00')]
"Laptop HP 14s cf3039TU / cf3040TU i3-10051G1 4GB 1TB HDD Windows 10 - Silver, Non Bundling",64,7089000,[Timestamp('2021-01-27 00:00:00')]
Razer Blade Gaming 15 i7 9750 16GB 512ssd RTX2060 6GB W10 15.6FHD VR,2,24599000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7i Pro 2UID i7 1165G7 16GB 1TBssd MX450 2GB 14QHD 2K - BUNDLING PAKET,60,19449000,[Timestamp('2021-01-27 00:00:00')]
HP PAVILION 14 X360 TOUCH I3 1005 8GB 256SSD WIN10 14.0FHD -DW0013DX,2,8988000,[Timestamp('2021-01-27 00:00:00')]
Laptop Thinkpad Lenovo E520 i5 2410M RAM 4GB HDD 320GB Win 10,0,2450000,[Timestamp('2021-01-27 00:00:00')]
ASUS TUF GAMING FX506IV-R9R6B6T RYZEN 9 4900H/8GB/SSD512GB/RTX2060 6GB WINDOWS10,2,21900000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP PAVILION 14 X360 Touch i5 10210 8GB 256ssd W10 14.0FHD,7,10299000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion X360 14 - DH1033TX I3-10110U/8GB/512GB SSD/MX 130 Gb/ w10,2,9199000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP Pavilion 13 AN0031 Core i3-8145U RAM 8GB SSD 128GB 13.3 FHD,7,7799000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP Pavilion 13 AN0031 i3 8145 RAM 8GB 128SSD 13FHD,16,7799000,[Timestamp('2021-01-27 00:00:00')]
HP Omen 15 i7 9750 16GB 512ssd GTX1650 4GB W10 15.6FHD,2,14599000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Flex 5 core i3-1115G4 Ram 8GB SSD 512GB iRis Xe 14' IPS,2,10515200,[Timestamp('2021-01-27 00:00:00')]
Laptop HP HP Pavilion 13 bb0062TU i5 1135G7 8GB 512ssd IrisXE W10+OHS,4,11699000,[Timestamp('2021-01-27 00:00:00')]
Laptop Acer Aspire V5 471 Core i3 gen 3 Ram 4 GB/HDD 500 GB Dual VGA Intel dan Nvidia Desain Slim,6,3400000,[Timestamp('2021-01-27 00:00:00')]
"ACER ASPIRE 5 A514-53 I3-1005G1/4 GB/512 SSD/INTEL HD/14""FHD/W10 + OHS",5,7399000,[Timestamp('2021-01-27 00:00:00')]
ACER PREDATOR NITRO 5 AN515 Core i5-8300H Ram 8GB NvidiaGTX 1050 4GB,3,9000000,[Timestamp('2021-01-27 00:00:00')]
Asus ROG Phone 3 Garansi Resmi Indonesia,27,14350000,[Timestamp('2021-01-27 00:00:00')]
"Asus Zenbook Flip 14 UM462DA-AI501T / R5-3500U / 8GB / 512GB SSD / 14"" FHD / WIN10",6,12999000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim Pro 7-14ITL5-2UID I7-1165G7 16GB 1TB SSD MX450 2GB 2.2K IPS WIN10 OHS GREY,0,19249000,[Timestamp('2021-01-27 00:00:00')]
Asus VivoBook A412FA-EK54012T - Grey [Pentium 5405U-4GB-1TB-W10],3,6599000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP LENOVO THINKPAD X240 I5 GEN 4 MULUS ORI BERGARANSI,0,3200000,[Timestamp('2021-01-27 00:00:00')]
Lenovo IdeaPad S340-14IML 9FID,1,12799000,[Timestamp('2021-01-27 00:00:00')]
Laptop Siap Office dan Zoom Acer Aspire 4752 4/500 Ngebut Murah,3,2500000,[Timestamp('2021-01-27 00:00:00')]
Dell Inspiron 5405 [R5-4500U-8-256-AMD-W10] DELL OFFICIAL,4,10499000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7i Carbon i7-1165G7 16GB 1TBSD WIN10+OHS (82EV0019ID),32,19499000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 13 i5-1035G1 8GB 512ssd W10 13.3FHD,6,11699000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7 - AMD Ryzen 5 4500U 16GB 512SSD W10+OHS 14FHD,2,13799000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Legion 5 A5ID - 144hz AMD Ryzen 5 4600H 16GB 512SSD RTX2060 6GB W10+OHS 15.6FHD,68,18099000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 13-an1033TU Touch Ci3-1005G1 8GB 512 SSD 13.3FHD Touch,12,7799000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 13-an1033TU Touch Ci3-1005G1 8GB 512 SSD 13.3FHD Touch - 128GB NON TOUCH,24,7799000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP MURAH LENOVO THINKPAD X220 i5 GEN2 RAM 4GB HDD 320GB,3,2500000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP ACER ASPIRE 5 A515-44 RYZEN 5-4500U,6,9199000,[Timestamp('2021-01-27 00:00:00')]
"Lenovo Yoga Slim 7 14IIL05 Grey i5 1035G1 8GB DDR4 512GB SSD MX350 2GB 14"" FHD Windows 10 Pre OHS",1,14899000,[Timestamp('2021-01-27 00:00:00')]
ASUS TUF GAMING FX506iV RTX2060 6GB Ryzen 7 4800 8GB 512ss W10 15.6FHD,4,16899000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Legion Y540 15iRH i7 9750 16GB 1TB+256ssd GTX1660Ti 6GB W10 15.6 FHD,2,16999000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7 14ARE05 Ryzen 5 4500U 16GB 512 SSD Win10+OHS,11,13299000,[Timestamp('2021-01-27 00:00:00')]
"ASUS VIVOBOOK A416MA DUALCORE N4020 4GB 1TB HDD INTEL HD 14"" FHD IPS OHS W10",4,5826000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 14 X360 Touch i5 1035G1 8GB 256ssd Win10 14.0FHD,2,10099000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP ACER ASPIRE A514 I3-1005G 8GB 512GB SSD UHD GRAPHIC W10+OHS,20,7800000,[Timestamp('2021-01-27 00:00:00')]
Laptop Dell 6420 Core i5 - Super murah - Bergaransi,107,2549000,[Timestamp('2021-01-27 00:00:00')]
"ASUS VIVOBOOK 14 K413EA i3 1115G4 8GB 512GB SSD 14"" FHD IPS W10 OHS - INDIE BLACK",16,9399000,[Timestamp('2021-01-27 00:00:00')]
Laptop DELL Inspiron 5505 Ryzen 5 4500U 8GB 256GB Vega 6 W10+OHS2019,7,9899000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 14 i5 1135G7 8GB 512ssd MX450 2GB W10 dv0065TX/dv0066TX,6,11999000,[Timestamp('2021-01-27 00:00:00')]
"ASUS A409JA-BV322T | 14"" FHD I3-1005G1 4G 1TB HDD Win10",0,7099000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 14 x360 Touch i3 1005G1 8GB 128ssd W10 14.0FHD,13,8169000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP Asus Zenbook Duo Touch UX481FA Ci7-10510 8GB 512ssd 14.0FHD W10,2,19499000,[Timestamp('2021-01-27 00:00:00')]
OMEN Laptop 15-EN0045AX,0,17999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 14-dv0067TX/dv0068TX i7-1165G7 512GB SSD 8GB MX450 2GB,11,14299000,[Timestamp('2021-01-27 00:00:00')]
Laptop MSI Alpha 15 A3DDK - 060 R7-3750H 512GB.SSD 8GB RX5500M-4GB,3,14999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 14-DV0067TX 14-DV0068TX i7-1165G7 8GB 512GB MX450 W10 OHS,7,14550000,[Timestamp('2021-01-27 00:00:00')]
Laptop Dell latitude 5285 i5 7600U Touch Original - 128 gb,22,5900000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7 Pro 2UID I7-1165G7 16GB 1TB SSD MX450 2GB W10 OHS,6,19249000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 13 AN0031WM i3-8145U 8GB 128GB ssd W10 13.3 FHD,3,7999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion 13 AN0031 i3/8/128/WIN10,3,7999000,[Timestamp('2021-01-27 00:00:00')]
"DELL INSPIRON 5482 I7-8565U, 16GB,512 SSD, MX130 2GB ,WIN10HSL, 1YR",3,18950000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP X230 i5 4GB 320GB HDD,0,2850000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP 14S Athlon Gold 3150U-8GB-SSD 512GB-WIN10-OHS Keyboard NYALA,69,7649900,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion Gaming 15 ec1077AX GeForce® GTX1650 - Ryzen 5 4600 16GB - Black,2,12999000,[Timestamp('2021-01-27 00:00:00')]
Msi Gf63 i5 Gtx1650 TERMURAH,6,11500000,[Timestamp('2021-01-27 00:00:00')]
"LAPTOP ACER Aspire 5 A515-44 AMD-Rayzen 5 4500U 14"" HD WIN10+OHS",40,9199000,[Timestamp('2021-01-27 00:00:00')]
Asus Tuf FX506II-R75TB6T-O|R7-4800|8GB|512GB|GTX1650Ti|W10+OHS 2019,1,15999000,[Timestamp('2021-01-27 00:00:00')]
HP PAVILION DESKTOP TP01 1126D i710700 8GB 2TB 256GB GTX16606GB W10H,10,17900000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ITL5-3UID I5-1135G7 8GB 512GB SSD FHD TS IPS WIN10 OHS SLATE GREY,0,15499000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP Pavilion Gaming 15-dk1064TX Black Murah,2,15999000,[Timestamp('2021-01-27 00:00:00')]
Laptop Murah!!! Lenovo Thinkpad X131e - RAM 4GB HDD500 Intel Core I3,0,2000000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ITL05-1BID I7-1165G7 16GB 1TB SSD FHD TS WIN10 OHS SLATE GREY,0,18399000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7i Pro 2UID i7 1165G7 16GB 1TBssd MX450 2GB 14QHD 2K,9,19449000,[Timestamp('2021-01-27 00:00:00')]
HP PAVILION GAMING 15-DK1064TX I5 NVIDIA WINDOWS 10+OHS,1,15499000,[Timestamp('2021-01-27 00:00:00')]
ACER ASPIRE 3 A315 I3 1005G1 4GB 1TB VGA MX330 2GB DOS,1,7599000,[Timestamp('2021-01-27 00:00:00')]
Acer Swift 3 SF314 R9Q7 R27X R86D  - AMD Ryzen 5 4500 8GB 512ssd Vega6 W10+OHS,9,9999000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ARE05-BGID R5-4500U 16GB 512GB SSD FHD IPS WIN10 OHS ORCHID,0,13499000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ARE05-1SID R5-4500U 16GB 512GB SSD FHD WIN10 OHS ORCHID,0,13499000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ARE05-1RID R5-4500U 16GB 512GB SSD FHD WIN10 OHS GREY,0,13499000,[Timestamp('2021-01-27 00:00:00')]
"Lenovo Yoga Duet 7i Intel Core i5 10210 8GB 512SSD W10+OHS 13""QHD - Grey",8,15299000,[Timestamp('2021-01-27 00:00:00')]
Acer Aspire 4732Z Hitam Intel Dual Core RAM 2GB Laptop Bekas Second Murah,1,1600000,[Timestamp('2021-01-27 00:00:00')]
HP PAVILION Gaming 15 ec0107AX Ryzen5 3550h 8GB 512SSD GTX1650 4G WIN10 OHS,2,10950000,[Timestamp('2021-01-27 00:00:00')]
"LENOVO IDEAPAD FLEX 5 - I7-1065G7 16GB 1TB MX330 2GB 14"" FHD W10 TOUCH",1,17299000,[Timestamp('2021-01-27 00:00:00')]
Laptop Murah Lenovo Ideapad/AMD 3050/4GB/256ssd/W10/11.6,1,5400000,[Timestamp('2021-01-27 00:00:00')]
Asus Zenbook Pro Duo UX481FL HJ551TS i5 10210 8GB 512ssd MX250 8GB WIN10+OHS2019 14.0FHD,1,21200000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP LENOVO IDEAPAD 320 AMD A4 RAM 4GB HD 500Gb WIN10,3,4250000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga Slim 7-14ITL05-1AID I5-1135G7 8GB 512GB SSD FHD TS WIN10 OHS SLATE GREY,0,14999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion X360 14 dh1052TX dh1053TX i5 10210 8GB 512ssd MX130 + OHS,2,13999000,[Timestamp('2021-01-27 00:00:00')]
Laptop HP Pavilion 13 | i3 8145 8GB 128ssd W10 13.3FHD |,2,7799000,[Timestamp('2021-01-27 00:00:00')]
"Acer Aspire 5 A514-53-3852 [14""FHD/i3-1005G1/4G/512GB/W10+OHS/Purple]",156,6999000,[Timestamp('2021-01-27 00:00:00')]
Acer Aspire 5 Slim A514 Ryzen 5 4500 8GB 512ssd W10+OHS 15.6FHD BLK,6,8699000,[Timestamp('2021-01-27 00:00:00')]
Laptop intel core i5 branded,6,2100000,[Timestamp('2021-01-27 00:00:00')]
Hp Pavilion X360 14 dh1001TX dh1033TX - i3 10110 8GB 512ssd MX130 2GB,12,9399000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga 300,1,3500000,[Timestamp('2021-01-27 00:00:00')]
Laptop ASUS ROG G512LI-I565B6T i5 10300H 8GB 512ssd GTX1650Ti 4GB W10,3,15499000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP ASUS K413EQ-EB551TS/552TS/553TS - BLACK,3,12199000,[Timestamp('2021-01-27 00:00:00')]
Laptop ASUS ROG GA401II-R55TA8G Zephyrus G14 | Ryzen 5 4600HS 8GB 512ssd GTX1650Ti W10 14.0FHD 120Hz,8,16399000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 3-14IIL05-PDID I5-1035G1 8GB 512GB SSD MX330 2GB FHD WIN10 OHS BLACK,0,9999000,[Timestamp('2021-01-27 00:00:00')]
Asus TUF FX506II-R55TB6T Ryzen5-4600H/GTX1650Ti 4GB/512GB/GRANSI RESMI,2,13335000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 3-14IIL05-PEID I5-1035G1 8GB 512GB SSD MX330 2GB FHD WIN10 OHS BLUE,0,9999000,[Timestamp('2021-01-27 00:00:00')]
"HP ENVY Laptop 13-ba1032TX Laptop/13.3""/Intel® Core™ i7-1165G7/16GB/NVIDIA® GeForce® MX450/512GB SSD",0,20999000,[Timestamp('2021-01-27 00:00:00')]
ASUS ROG Zephyrus G14 GA401iV Ryzen 9 4900 24GB 1TBssd RTX2060 6GB W10 - Putih,7,25799000,[Timestamp('2021-01-27 00:00:00')]
ASUS ROG STRIX GL553VD I7 7700HQ RAM 16GB HDD SSD 128 + 1TB GTX 1050 4 - 256 gb,4,11250000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Slim 5 15 Ryzen 3 4300 8GB 512ssd Vega5 W10+OHS 15.6FHD,4,8199000,[Timestamp('2021-01-27 00:00:00')]
Hp Pavilion Gaming 15 Core i5+ Gen 8 GTX1050 HDD 1TB,3,9500000,[Timestamp('2021-01-27 00:00:00')]
Laptop ASUS VivoBook 15 F512DA Ryzen 3-3200U Slate Grey,6,7275000,[Timestamp('2021-01-27 00:00:00')]
HP pavilion X360 14 DH1054TX i7-10510U 8GB 512GB MX130 FHD IPS Touch,2,16599000,[Timestamp('2021-01-27 00:00:00')]
"HP Envy 13 ba1033TX Touch - i7 1165G7 16GB 512ssd MX450 2GB W10+OHS - Non Bundling, Gold",3,19747000,[Timestamp('2021-01-27 00:00:00')]
"ACER RYZEN 3 TERMURAH RAM 8GB ASPIRE 3 A315-42-R1RE - RYZEN 3-3200U 8GB 500GB DOS 15.6""HD",36,6589000,[Timestamp('2021-01-27 00:00:00')]
DELL Inspiron 5402 Intel Core i5-1135G7 8GB 512GB SSD VGA 2GB W10HSL,1,13399000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo Ideapad 130 Amd A4 9125 - 4GB - 500GB - Radeon 14 Win 10,9,4100000,[Timestamp('2021-01-27 00:00:00')]
Asus TUF FX505DT Ryzen 7 3750 8GB 1TB+256ssd GTX1650 4GB W10 15.6FHD,2,12099000,[Timestamp('2021-01-27 00:00:00')]
ASUS VIVOBOOK K413EQ INTEL CORE i7 1165G7 RAM8GB SSD512GB NVIDIA MX350 WINDOWS + OFFICE ORIGINAL,3,14399000,[Timestamp('2021-01-27 00:00:00')]
Asus ROG Zephyrus M GU502GU Core i7-9750H NVidia Geforce GTX1660Ti 16G,5,18900000,[Timestamp('2021-01-27 00:00:00')]
ASUS ZENBOOK DUO UX481FA i5-10210U 8GB 512GB SSD WIN1 FHD,6,19200000,[Timestamp('2021-01-27 00:00:00')]
Laptp Dell XPS 13 9370 - i7-8550U - 512GB SSD- Win 10,8,22799000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP  HP ELITEBOOK 8470P CORE I5 RAM 4GB,0,2550000,[Timestamp('2021-01-27 00:00:00')]
"DELL Inspiron 5505 15,6"" Ryzen 7 16GB 512GB SSD VGA AMD Radeon W10HSL",1,13149000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd MX330 2GB OHS -PJID,142,7999000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd OHS FHD -PNID PPID,54,7499000,[Timestamp('2021-01-27 00:00:00')]
ASUS TUF FX505DT-R569T Ryzen 5 3550H 8GB HDD 1TB GTX 1650 4GB FHD,2,11000000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP ASUS VIVOBOOK F512DA-RYZEN 3-3200U-4GB-128GB-FHD-WIN10 GREY,2,7310000,[Timestamp('2021-01-27 00:00:00')]
ASUS ROG PHONE 3 8/128GB - GARANSI RESMI ASUS INDONESIA,542,14975000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP ACER ASPIRE 5 A514 54 i5 1135G7 8GB 512GB SSD FREE OFFICE,3,9590000,[Timestamp('2021-01-27 00:00:00')]
lenovo ideapad slim 3 i3 1005g1 512gb 8GB MX330 2GB 14FHD WIN 10+OHS - 4 gb,49,8599000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo Thinkpad T460 core i5 gen 6,28,5950000,[Timestamp('2021-01-27 00:00:00')]
"Legion 5i-MUID -15.6"" FHD 300Nits 100% sRGB-i7-10750H - Ram 16GB SSD 512GB RTX2060 6GB - Win10 - OHS",3,23999000,[Timestamp('2021-01-27 00:00:00')]
"Lenovo ThinkPad Thunderbolt 3 Dock 40AC0135EU - X1, T470, T480, P51s, P52s, Yoga 370, X280 X380",2,4510000,[Timestamp('2021-01-27 00:00:00')]
"Laptop ASUS VivoBook F512DA / AMD Ryzen 3-3200U 4GB 128GB SSD 15.6"" FHD Backlit Keyboard Win10",1,7310000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo Thinkpad T430 i5 Ram 4GB second,0,2600000,[Timestamp('2021-01-27 00:00:00')]
Lenovo YOGA DUET 7-13IML05-79ID I7-10510U 16GB 512SSD HD W10 ORCHID,2,18799000,[Timestamp('2021-01-27 00:00:00')]
LENOVO X250 Core i5 LAPTOP MURAH,6,3500000,[Timestamp('2021-01-27 00:00:00')]
"Lenovo Legion 5i GTX1660Ti i7-10750H 16GB 512GB Win10 15,6 FHD 120Hz - Phantom Black",35,17199000,[Timestamp('2021-01-27 00:00:00')]
LENOVO V14-IIL I3-1005G1/ MEMORI 4GB DDR4/ 256GB SSD/ 14 INCI/ INTEL HD/ WIN10+OHS (GREY),0,6950000,[Timestamp('2021-01-27 00:00:00')]
"LAPTOP ACER ASPIRE 3 (A314-32) N4120, RED",2,4900000,[Timestamp('2021-01-27 00:00:00')]
Laptop ACER Aspire 3 A314 32 N4120 Quadcore,1,5750000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo ThinkPad X260 i5 Gen 6 8/256 Berkualitas Bergaransi - NON BACKLIGHT,141,5100000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo V15 ADA Ryzen 3-3250U/RAM 4GB/HDD 1TB+Slot SSD/ - 1TB Pabrik,12,6393200,[Timestamp('2021-01-27 00:00:00')]
ASUS TUF F15 FX506LI Core i7-10870H 144Hz GTX 1650Ti 8GB 512GB SSD OHS - Non Paket,5,16392000,[Timestamp('2021-01-27 00:00:00')]
ASUS ROG GL552VW Limited! i7 1tb+128gb ssd ram 16gb,6,16200000,[Timestamp('2021-01-27 00:00:00')]
LENOVO IDEAPAD 3 IP 3-14IIL05,2,10750000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo Thinkpad T420 INTEL i5 Ram 4GB second,3,2400000,[Timestamp('2021-01-27 00:00:00')]
"Laptop ASUS Vivobook E410MA Intel N4020 RAM 4GB 512GB SSD 14"" FHD IPS Windows 10 + Office",4,6195000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Slim 3i i5-1035G1 8GB 512GB SSD Nvidia MX 330 2GB FHD,6,9795000,[Timestamp('2021-01-27 00:00:00')]
"LENOVO IdeaPad 330-5BID 14""HD/Intel Celeron N4000/4GB/1TB/ Intel UHD G",1,4599000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-3TID I5-1135G7 8GB 512GB SSD MX450 2GB FHD IPS WIN10 OHS GRAPHITE GREY,0,11699000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad Slim 3 AMD Ryzen 3250U|8GB|512 SSD|14FHD|WIN10 +OFFICE,2,8499000,[Timestamp('2021-01-27 00:00:00')]
Dell XPS 13 7390 i7 10710 16GB 512ssd W10 13.3FHD,1,19099000,[Timestamp('2021-01-27 00:00:00')]
HP OMEN 15 144hz AMD Ryzen 7 4800H 16GB 512ssd GTX1660TI 6GB W10 black - 16GB 512SSD,33,17799000,[Timestamp('2021-01-27 00:00:00')]
"LENOVO IDEAPAD SLIM 3 21ID/1YID RYZEN 3 4300U 8GB 512SSD 14"" HD WIN10",200,8499000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-5JID I5-1135G7 8GB 512GB SSD FHD WIN10 OHS PLATINUM GREY,0,10699000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-5KID I7-1165G7 16GB 512GB SSD FHD IPS WIN10 OHS PLATINUM GREY,0,13999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion x360 Core i5-1135G7 Iris Xe 8GB 512GB dw1025TU dw1024TU,3,12294000,[Timestamp('2021-01-27 00:00:00')]
Laptop Hp 6450b Core i5 - SSD 240GB - RAM 8GB - BERGARANSI,3,3099000,[Timestamp('2021-01-27 00:00:00')]
Laptop Hp 8440p Core i5 - Super murah - Bergaransi,56,2399000,[Timestamp('2021-01-27 00:00:00')]
Asus Vivobook 14 K413FQ i7 10510U 8GB 512SSD MX350 2GB 14FHD W10,10,13799000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-5LID I5-1135G7 8GB 512GB SSD FHD IPS WIN10 OHS GRAPHITE GREY,0,10699000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Legion 5-2XID - AMD Ryzen 7-4800H 16GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz FREE OFFICE,361,17699000,[Timestamp('2021-01-27 00:00:00')]
Laptop Lenovo X250 i5 5300U RAM 8GB SSD 128GB Win 10,22,3450000,[Timestamp('2021-01-27 00:00:00')]
Lenovo IdeaPad Gaming 3 - AMD Ryzen 7 4800 16GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD,4,15299000,[Timestamp('2021-01-27 00:00:00')]
Laptop LENOVO Ideapad S740 4K UHD Touch | i7 9750 16GB 512ssd GTX1650 4GB W10 15.6 |,9,15499000,[Timestamp('2021-01-27 00:00:00')]
LAPTOP LENOVO SLIM 3i N4020 4GB 256GB SSD UMA WIN10 + OHS,31,5799000,[Timestamp('2021-01-27 00:00:00')]
Dell inspiron 14-5447,2,3399000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-5MID I7-1165G7 16GB 512GB SSD FHD IPS WIN10 OHS GRAPHITE GREY,0,13999000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Yoga 7 3UID 2in1 Touch i5 1135G7 8GB 512ssd W10+OHS 14.0FHD - NON BUNDLING,18,14999000,[Timestamp('2021-01-27 00:00:00')]
HP Pavilion X360 14-DH1001TX i3-10110 8GB 512GB MX130 2GB W10 + MS OHS,1,9199000,[Timestamp('2021-01-27 00:00:00')]
Acer Aspire 3 A314 Ryzen 3 3200 4GB 1TB Vega3 W10 (PRE) 14.0,3,6599000,[Timestamp('2021-01-27 00:00:00')]
MSI Modern 14 - B10MW- 279 (Bluestone) Core i3 10110U+ SSD 512GB,3,8499000,[Timestamp('2021-01-27 00:00:00')]
Baterai HP 14-ac181tu pavilion - original battery,2,2550000,[Timestamp('2021-01-27 00:00:00')]
Lenovo Ideapad 5-14ITL05-3SID I5-1135G7 8GB 512GB SSD MX450 2GB FHD IPS WIN10 OHS PLATINUM GREY,0,11699000,[Timestamp('2021-01-27 00:00:00')]
MSI Modern 14 B11SB-221ID (Bluestone),1,12999000,[Timestamp('2021-01-27 00:00:00')]
Asus E410MA-BV456FHD N4020 4GB 512GB SSD FHD WIN10 OHS BLACK,0,5749000,[Timestamp('2021-01-28 00:00:00')]
Laptop ZYREX Sky 232 N3350 - RAM 4GB - 64+256ssd -11.6FHD - W10 BT GRY,1,3799000,[Timestamp('2021-01-28 00:00:00')]
"LAPTOP LENOVO THINKPAD X240 TOUCHSCREEN I5 GEN 4 HARGA MIRING MULUS - Hdd 500GB, 4 gb",5,3400000,[Timestamp('2021-01-28 00:00:00')]
Asus TUF Gaming A15 FX506Li-I75TB6T-O | Core i7 SSD - GTX1650Ti 4Gb - OHS 2019,0,16975000,[Timestamp('2021-01-28 00:00:00')]
"LAPTOP LENOVO IDEAPAD FLEX 5i - I3-1115G4 8GB 512GB 14"" IPS FHD W10+OHS",2,10289000,[Timestamp('2021-01-28 00:00:00')]
"DELL XPS 13-9310 13.4"" 4K Intel Core i7-1165G7/16GB/512GB/WIN10PRO/2YR",2,33250000,[Timestamp('2021-01-28 00:00:00')]
"Acer Predator Helios 300 i7-10750H, 8GB, SSD 512, RTX2060 6gb Gaming",4,19710000,[Timestamp('2021-01-28 00:00:00')]
"Laptop MSI Modern 15 A10RAS-063ID (9S7-155123-063) Ci5-Gen10/W10H/15.6""/MX330 2GB/8GB/512GB",64,12999000,[Timestamp('2021-01-28 00:00:00')]
Laptop MSI Modern 14 B11SB 220 (Carbon Gray) i5-1135G7_512GB.SSD_8GB_M,3,12879000,[Timestamp('2021-01-28 00:00:00')]
Asus Zenbook Pro DUO UX482EG i7 1165G7 16GB 1TB SSD MX450 2GB TOUCH SCREEN,4,28500000,[Timestamp('2021-01-28 00:00:00')]
LENOVO IdeaPad Slim 3i 14IIL05 i5-1035G1 8GB 512GB MX330 Win10 OHS,1,9899000,[Timestamp('2021-01-28 00:00:00')]
